claim_id,company,manager,vehicle,period,industry,borrower,business_description,investment_type,principal_or_shares,amortized_cost_usd_m,fair_value_usd_m,source_file,source_table_index,status
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"Project Alliance Buyer, LLC (13)",Provider of technology solutions for specialty medication management,First lien senior secured loan,6.7,6.7,6.7,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,30,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"Revival Animal Health, LLC (13)",B2B distributor of animal health products,First lien senior secured revolving loan,1.8,1.8,1.6,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"Revival Animal Health, LLC (13)",B2B distributor of animal health products,First lien senior secured loan,26.6,26.6,24.2,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"Revival Animal Health, LLC (13)",B2B distributor of animal health products,First lien senior secured loan,2.0,2.0,1.8,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,Signant Finance One Limited and Bracket Intermediate Holding Corp. (13),Provider of eClinical software solutions for clinical trial management,First lien senior secured revolving loan,0.1,0.1,0.1,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,Signant Finance One Limited and Bracket Intermediate Holding Corp. (13),Provider of eClinical software solutions for clinical trial management,First lien senior secured revolving loan,1.1,1.0,1.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,Signant Finance One Limited and Bracket Intermediate Holding Corp. (13),Provider of eClinical software solutions for clinical trial management,First lien senior secured loan,63.5,63.0,62.3,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"SiroMed Physician Services, Inc. and SiroMed Equity Holdings, LLC",Outsourced anesthesia provider,Common units,4.8,1.5,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"SOC Telemed, Inc. and PSC Spark Holdings, LP",Provider of acute care telemedicine,First lien senior secured loan,110.6,109.5,107.3,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"SOC Telemed, Inc. and PSC Spark Holdings, LP",Provider of acute care telemedicine,Class A-2 units,4.9,1.5,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"SOC Telemed, Inc. and PSC Spark Holdings, LP",Provider of acute care telemedicine,Warrant to purchase units of common stock,4.7,0.3,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,Spruce Bidco II Inc. (13),Provider of medical devices relating to dialysis treatments and services for kidney disease,First lien senior secured revolving loan,19.7,19.7,19.7,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,Spruce Bidco II Inc. (13),Provider of medical devices relating to dialysis treatments and services for kidney disease,First lien senior secured loan,7.4,7.2,7.4,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,Spruce Bidco II Inc. (13),Provider of medical devices relating to dialysis treatments and services for kidney disease,First lien senior secured loan,24.8,25.9,24.8,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,Spruce Bidco II Inc. (13),Provider of medical devices relating to dialysis treatments and services for kidney disease,First lien senior secured loan,25.5,25.5,25.5,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"Surescripts, LLC (13)","Healthcare network for e-prescription routing, patient eligibility checks, and secure exchange of medical records",First lien senior secured loan,4.9,4.9,4.9,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"Surescripts, LLC (13)","Healthcare network for e-prescription routing, patient eligibility checks, and secure exchange of medical records",First lien senior secured loan,38.1,38.1,38.1,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"Symplr Software Inc. and Symplr Software Intermediate Holdings, Inc.",SaaS based healthcare compliance platform provider,First lien senior secured revolving loan,0.8,0.5,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"Symplr Software Inc. and Symplr Software Intermediate Holdings, Inc.",SaaS based healthcare compliance platform provider,First lien senior secured revolving loan,9.2,6.0,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"Symplr Software Inc. and Symplr Software Intermediate Holdings, Inc.",SaaS based healthcare compliance platform provider,First lien senior secured loan,17.0,17.0,11.2,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"Symplr Software Inc. and Symplr Software Intermediate Holdings, Inc.",SaaS based healthcare compliance platform provider,First lien senior secured loan,28.3,27.9,18.5,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"Symplr Software Inc. and Symplr Software Intermediate Holdings, Inc.",SaaS based healthcare compliance platform provider,Second lien senior secured loan,76.2,76.2,51.1,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"Symplr Software Inc. and Symplr Software Intermediate Holdings, Inc.",SaaS based healthcare compliance platform provider,Second lien senior secured loan,56.2,56.2,39.4,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"Symplr Software Inc. and Symplr Software Intermediate Holdings, Inc.",SaaS based healthcare compliance platform provider,Series C-1 preferred shares,138.3,88.5,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"Symplr Software Inc. and Symplr Software Intermediate Holdings, Inc.",SaaS based healthcare compliance platform provider,Series C-2 preferred shares,69.3,44.3,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,31,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"Symplr Software Inc. and Symplr Software Intermediate Holdings, Inc.",SaaS based healthcare compliance platform provider,Series C-3 preferred shares,27.0,17.3,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"Tempus AI, Inc.",Provider of technology enabled precision medicine solutions,Common units,60821.0,1.9,3.5,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,Therapy Brands Holdings LLC,Provider of software solutions for the mental and behavioral health market segments,Second lien senior secured loan,29.1,29.0,22.4,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"U.S. Anesthesia Partners, Inc. & U.S. Anesthesia Partners Holdings, Inc.",Anesthesiology service provider,Second lien senior secured loan,147.8,147.8,147.8,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"U.S. Anesthesia Partners, Inc. & U.S. Anesthesia Partners Holdings, Inc.",Anesthesiology service provider,Common stock,12.9,12.1,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"U.S. Urology Partners, LLC, General Atlantic (USU) Blocker Collection Holdco, L.P., and General Atlantic (USU-2) Coinvest, L.P. (13)",Integrated urologic care platform,First lien senior secured revolving loan,0.6,0.6,0.6,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"U.S. Urology Partners, LLC, General Atlantic (USU) Blocker Collection Holdco, L.P., and General Atlantic (USU-2) Coinvest, L.P. (13)",Integrated urologic care platform,First lien senior secured loan,13.3,13.3,13.3,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"U.S. Urology Partners, LLC, General Atlantic (USU) Blocker Collection Holdco, L.P., and General Atlantic (USU-2) Coinvest, L.P. (13)",Integrated urologic care platform,First lien senior secured loan,3.9,3.9,3.9,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"U.S. Urology Partners, LLC, General Atlantic (USU) Blocker Collection Holdco, L.P., and General Atlantic (USU-2) Coinvest, L.P. (13)",Integrated urologic care platform,Common units,0.5,0.5,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"U.S. Urology Partners, LLC, General Atlantic (USU) Blocker Collection Holdco, L.P., and General Atlantic (USU-2) Coinvest, L.P. (13)",Integrated urologic care platform,Limited partnership interest,2.2,3.8,-2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"United Digestive MSO Parent, LLC and Koln Co-Invest Unblocked, LP (13)",Gastroenterology physician group,First lien senior secured loan,12.8,12.8,12.8,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"United Digestive MSO Parent, LLC and Koln Co-Invest Unblocked, LP (13)",Gastroenterology physician group,First lien senior secured loan,2.0,2.0,2.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"United Digestive MSO Parent, LLC and Koln Co-Invest Unblocked, LP (13)",Gastroenterology physician group,Class A interests,4623.0,4.6,8.3,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"VPP Intermediate Holdings, LLC and VPP Group Holdings, L.P. (13)",Veterinary hospital operator,First lien senior secured loan,6.0,6.0,6.0,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"VPP Intermediate Holdings, LLC and VPP Group Holdings, L.P. (13)",Veterinary hospital operator,First lien senior secured loan,8.7,8.7,8.7,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"VPP Intermediate Holdings, LLC and VPP Group Holdings, L.P. (13)",Veterinary hospital operator,First lien senior secured loan,2.6,2.6,2.6,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"VPP Intermediate Holdings, LLC and VPP Group Holdings, L.P. (13)",Veterinary hospital operator,First lien senior secured loan,12.2,12.2,12.2,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
"CF-004, CF-005",Ares Capital Corporation,Ares,ARCC,Q2 2026 / June 30 2026,Health Care Equipment and Services,"VPP Intermediate Holdings, LLC and VPP Group Holdings, L.P. (13)",Veterinary hospital operator,First lien senior secured loan,8.9,8.9,8.9,raw/primary-sources/capital-flow/ares-capital/q2-2026/arcc-2026-q2-10q.html,32,parser-derived-needs-reconciliation
